temperatura_processo,umidade_relativa,pH_mel,tempo_exposicao,temperatura_armazenamento,contagem_microbiana,atividade_agua,hidroximetilfurfural,tipo_embalagem,higiene_manipulador,condicao_equipamento,controle_pragas,fonte_agua,filtrado,pasteurizado,certificacao_organica,uso_antibioticos,rastreabilidade,risco
46.3580159467533,54.32830057982511,6.447495231089497,70.13974961745309,18.844517150403007,3545.482088286074,0.6258376325161287,25.232274426374524,3,4,3,1,2,0,0,1,0,1,0
26.81246068787607,88.0996176059553,4.694515089371189,226.97162602584586,30.30460130890141,3015.8686987355154,0.47532100996684257,30.37350462250994,2,4,1,3,1,1,1,0,0,0,0
24.12243032206351,68.60573697103985,3.850703840494619,23.426409146157987,15.00545734616733,9237.313958767762,0.7285885011104763,35.40645623550941,1,2,2,2,1,1,1,1,0,0,1
17.73044945339727,57.33400691940653,6.140213819479323,136.67934204445822,34.971731251057236,9916.243429612281,0.46544648165531055,69.17776391419824,2,2,3,1,3,1,0,1,0,0,2
22.492039394772668,76.84195825029772,6.203647209677499,91.88001474442446,28.919058849492416,4301.427320968263,0.5751060219952514,31.037088910812006,1,2,2,4,2,0,0,0,0,1,1
32.69861804832025,34.03707677529087,4.084390980718448,218.92997682756615,28.99536024687317,7210.546608978719,0.5028609404436384,71.93881555748203,1,3,1,4,2,1,0,0,1,0,1
60.65967789729124,54.31182855451978,5.166943865076236,25.78813263093795,10.507383997648219,9095.644273803013,0.5078520035068732,81.96770027804591,1,1,2,1,3,1,0,1,1,0,1
70.65771977687072,38.14475118599407,6.4255460078732405,231.44477616863676,14.91186873637513,2994.231248031066,0.4400619990027068,27.17175988981797,3,2,1,1,2,0,1,1,1,0,2
44.13126624843105,39.9923108098362,6.454383431036193,197.00376222315091,18.44431907352758,700.6869572118945,0.4226502229510232,12.037814950553383,3,2,4,2,1,1,0,1,1,1,1
83.86145235730304,51.64837868268015,5.6843966678015665,120.00813973670591,13.834355330811482,5822.374488025863,0.519949707377626,3.4403208453458234,1,2,4,1,2,0,1,1,0,1,2
65.0466976486244,44.927823825188874,6.203714961389927,37.05978180941112,28.803115582516654,288.011805465187,0.6574879225299783,27.714435187335983,2,2,3,3,1,1,1,1,1,0,1
28.464245420774056,73.0423664437784,5.3923199097987515,82.41066949789742,10.572975980611774,6897.912473128661,0.7781979442238001,63.21201219156514,3,2,3,4,2,1,0,0,1,0,2
76.45848677497614,46.15138436839831,6.441445001090829,91.89672336893899,15.33652176203499,3517.2011134565228,0.5760721314788773,6.930777303829483,1,2,1,2,3,0,1,0,0,0,1
29.297952755547747,67.60815780389063,4.383850284791532,238.95484240184382,24.405505457856634,4858.856061896132,0.6263407149642688,91.67560031187467,2,2,2,2,2,0,0,1,1,1,1
32.20730109158022,84.89052899109927,4.306842484537945,228.54336348800933,25.991658702841335,6315.443786761603,0.6171761777957312,12.93806169667009,3,4,2,1,1,0,0,1,0,0,1
26.519624090053444,54.37993385782607,6.257731764620658,170.50123560297882,22.56770874378756,5172.721697543106,0.43368520447083936,98.4575896376113,2,3,4,4,1,0,0,1,0,0,2
60.36212226386499,44.72726775233583,5.567952562740167,186.43712813766746,30.202591867342978,6144.994602551926,0.7569876375808047,7.862671098975804,2,1,1,4,3,1,1,0,0,1,1
31.72983761480859,46.87707381318205,4.556720018255952,56.23801575612643,10.589544482405435,8793.930568071955,0.7862439325523537,34.15703870315679,2,4,3,2,2,0,0,1,1,0,1
70.30582749800064,66.97744490124867,3.348039840171466,149.41127771094762,19.26753168531298,3687.2515547084595,0.7078925673187522,81.09351926726106,1,3,2,3,2,0,1,1,1,1,1
78.54328705551251,35.24500847226503,6.290427993323744,198.12836196489977,33.739321429380006,2009.1133968552244,0.722047683501866,85.01327346850368,1,1,3,1,3,0,0,1,1,0,2
60.16050583106324,31.018147758927988,6.36921035625303,10.701142256194558,14.291858581702073,140.1451752605698,0.626743373317638,93.22668839209723,3,1,1,2,1,1,0,0,0,1,2
20.054922973463157,71.06612166415844,4.860627369033494,183.63572396670335,24.55871902185146,1493.8163622643208,0.6593027816311288,17.238636210516624,1,3,4,4,1,0,0,0,1,1,1
33.63620510491672,31.880560131532004,3.594181317082143,149.35271497776628,38.03260650527541,2065.344039720064,0.6940104596420396,86.64510632490415,2,4,4,4,2,1,1,0,0,1,0
21.946636544377668,35.44325296486985,4.0668950741063865,209.94385501295844,13.867077552204968,7199.968026274462,0.4404662478452413,62.31378537478254,3,4,2,3,1,0,0,1,1,0,1
71.15744254645799,53.10636737939522,4.579017188838112,10.68216942628112,18.67410155256283,4512.8517717764,0.44679321855410303,45.326746075502136,1,2,3,1,1,0,0,0,0,0,1
40.110891368226916,61.75604688861541,5.128506541245209,191.24677686628587,20.22899690387454,8054.662830405868,0.535444491645053,5.543298894123383,2,1,1,4,1,1,0,0,0,1,1
49.053793601269604,50.042732905197575,3.5525092767811692,57.322838496865664,38.47843515267951,3050.996868195266,0.46754371574681414,46.06727916549932,3,1,4,3,3,1,1,1,1,1,0
62.065330055253604,49.725607653267,4.117770152927552,44.264445740223586,24.925492806233006,2759.4882815718756,0.6924041396557933,7.662240199220271,1,1,2,3,2,0,0,0,0,0,1
66.93967737883206,33.13674619612558,6.013390728089151,47.56713274120035,36.231940951249925,3525.2924130051733,0.6890734297897947,31.922529778618845,3,1,2,4,1,1,1,1,1,1,1
81.063646754841,88.58937966887322,4.441655786790393,221.58864504334454,26.34474027020295,2697.4246587376706,0.6809594884322394,65.89018065748571,2,2,2,3,2,0,1,0,0,0,2
75.57061914407171,66.1707828237382,5.600870209859471,27.637388976688886,27.643781964035647,6669.657034871818,0.4802851371655169,88.0154732910259,3,2,4,2,3,1,1,1,1,1,2
71.12781299128605,57.98247567027291,4.393498074543642,26.016089451989455,36.277990665586145,7831.600290279028,0.46724723903909005,51.22605638762605,2,2,3,1,3,0,0,1,1,0,1
50.37475677664783,70.79830260536258,3.869481480516974,178.95079980492048,39.8685717886812,6656.505006259597,0.5973919992291511,92.31739886192648,2,3,1,1,2,1,0,0,0,0,1
36.183622805012845,57.59890018068605,4.121820301412646,88.6538794692273,14.786198700652708,8855.594435856314,0.4040041642236546,88.24091864437885,1,2,2,3,3,0,0,1,0,1,2
16.538727036673603,78.1618443201613,5.800515993597573,71.33138732282303,14.068798480219403,1456.2864670542342,0.678972646894877,64.28065910861737,2,4,3,3,3,1,1,1,0,1,1
29.6514253083946,34.351339017268884,5.520824178339426,96.60632531763409,37.60120157637711,6502.550710936615,0.4361675911166643,94.78565672536607,3,2,2,2,2,1,0,0,1,1,2
69.09880583985523,78.19023069796387,3.7062625118839905,87.97228497101429,21.20059483095495,1514.1044393608504,0.7193814020204763,70.72283283354233,3,2,3,4,3,1,0,1,1,1,0
55.49947525955481,84.68050897298453,5.028527625306227,41.879636735509244,21.36110066743478,8431.448650297454,0.6576852063958472,65.07243843338003,3,3,3,3,1,0,1,1,1,0,1
67.98487915889098,66.40297211820024,3.7503982061061247,191.38093294599943,31.60334000544837,861.3577154903629,0.5855239298697505,17.39773995218036,3,4,2,3,3,0,0,1,0,0,0
30.082403509301102,37.22890934630808,6.010072667263154,37.587075574235975,39.24280244008586,8425.38229398637,0.6003506423558397,98.14214249220252,3,3,4,4,1,0,1,1,0,0,0
73.48781571805952,87.69676550599699,5.7577699411190935,149.26481610161022,28.2037868746401,8494.699015836622,0.6164815063085194,80.38598862488226,3,1,3,4,1,1,1,1,0,0,2
82.66135391563218,57.132906006103084,3.6711926010040195,93.46432321864158,38.551072191716116,3197.2084933985425,0.7472392639468252,88.12506816818897,2,3,2,4,2,1,1,0,1,1,2
69.45365847239758,52.941799863697675,4.662320239565618,90.28571250470931,21.020215458318397,5259.465769014594,0.7235197778004603,36.176831192256586,3,2,4,2,1,0,0,1,0,0,2
37.019490564915564,35.0622537863103,5.46052008598849,169.86076982529556,20.799772563371736,767.233994560228,0.5705190869613704,44.23354580502155,1,1,1,3,3,1,1,0,0,0,0
42.04576959957649,46.0355211088237,4.590986902283959,22.655394216926197,13.771177195363471,4144.340469683314,0.7049778087756401,90.03122395744909,3,1,4,3,2,0,0,1,1,1,1
43.989206020536884,71.87186372112865,4.085226184443625,239.84070719604102,15.260027241305798,101.1443166083581,0.4595234858072704,77.58722895441267,2,4,2,4,1,0,1,0,0,0,0
74.39375469536178,84.36114426266178,4.987269845235007,151.06169066810412,17.707428540768802,8008.026879785246,0.6528489713796093,50.35135112979966,1,4,2,4,1,0,0,1,1,1,2
51.803923567825784,73.08610427736136,5.11879802816446,227.46469968771558,11.610912357979204,1062.4570846956049,0.46946865478173594,69.01710706043322,3,3,3,3,3,1,1,0,1,0,0
73.32341618498177,55.60742233163516,5.340825958289923,174.54443290858416,29.01262261571009,1405.0730310859328,0.5771804042991732,56.143837793312436,3,4,4,3,2,0,0,1,0,1,0
76.13527824890066,33.58573645070307,6.132377625442603,78.9777070705747,19.437629002421993,5120.885766986639,0.7762760750892927,4.778136468140537,3,1,3,1,3,1,1,1,1,0,2
70.81357639549739,46.1650733597743,6.12855757948321,32.95281003398506,20.09037180146746,5867.481189673429,0.44116203533680026,73.01301877764249,1,4,2,2,2,0,0,1,1,0,2
69.22568338551123,63.7286852296551,5.023922837150282,27.538070001166055,13.784129740484563,5295.336150224574,0.5075446179916027,2.103690246046863,3,4,3,2,3,0,1,1,0,1,0
19.452100546445816,63.1012780683877,5.975617363033135,239.24382822754558,22.910295210672174,3202.987424967425,0.7626613187807996,19.124212907612137,1,1,3,3,2,1,1,0,1,1,1
81.41533483843428,46.082831242718264,5.87783759920055,13.286356065218285,26.143630301194396,705.5006370989458,0.7736131964522558,76.63512805573902,3,4,2,3,2,1,0,0,1,0,1
51.19923244074466,37.02386477891176,4.942986480695956,30.449478735142392,27.774804375292153,4824.93060527663,0.6490301591331127,1.0046981054831594,2,4,4,4,2,1,1,0,0,1,0
57.265493010028266,47.93556900589999,4.5556941053725115,52.24795172573579,38.98064377390625,1306.3438155735973,0.5487347138265678,2.583897222001119,3,2,1,1,2,0,0,0,1,1,2
71.53381086940826,76.28840069157638,6.219958107336157,205.08370461857987,30.495266897194544,523.3285730066284,0.713139447194663,84.55108108405605,3,3,3,1,2,0,0,1,0,0,2
66.60534564999134,67.63884822061576,4.756605930740991,230.34810874505155,30.284720003603358,9077.508002412378,0.6919082046294724,73.54635285976832,3,2,4,1,1,1,0,1,0,1,2
30.430651942482974,85.5172916875893,6.064289918607033,119.923975267897,11.84031623451604,7145.6234609315625,0.6493646925345059,97.0554670728496,1,1,1,4,2,0,0,0,0,0,2
31.84771128081198,74.61615105363705,5.675897037256847,76.14935610621727,24.511414971721393,2946.0333294045604,0.5034820281297148,2.589607024948515,3,3,1,3,2,0,1,0,1,0,0
57.550397685668635,54.2018583015812,5.432358073524957,45.5838638952862,34.56240431152575,1166.8911993589982,0.6624005418612438,34.114932581968304,2,3,3,4,1,1,1,1,0,0,0
72.79223974349105,33.60049155534071,4.441556948591931,222.13992220566524,25.091312426710644,6621.118258081792,0.7650397382365562,87.37946904198807,2,2,2,2,1,0,0,0,0,1,2
39.93749262226461,40.63290341272752,5.493895392621033,147.89775583934696,24.48635602347531,3903.2577926155464,0.7636250171586927,2.9123784989105284,1,3,1,4,1,0,0,0,1,1,0
51.630037451017486,37.004874166127735,3.625914911935908,128.8461951606284,38.097106542125175,3083.5212167619875,0.7478164675436874,76.40955865788793,1,1,2,1,2,1,1,0,1,0,2
50.11894162044974,73.52809010700977,3.573663036755114,97.52793726659075,24.55218727428086,5408.270639715397,0.7273442565580868,17.16781950432169,2,3,4,2,2,0,0,0,1,1,1
80.0854205841352,86.87180651994413,3.4287048698618707,109.53922553098184,28.29067183748704,2558.7254081221276,0.5628307117515922,67.76815411176983,3,3,3,3,2,0,1,0,0,0,1
65.70704491986312,41.37333051221643,6.144385121275751,103.42592076439846,15.940090909226605,4380.2179635032935,0.5634975051234112,42.891895949371026,2,3,2,3,2,1,1,0,0,0,0
45.92975956637447,50.80312567415467,5.663292025228476,214.4423931343963,32.70367668707191,3320.007021176792,0.6977768671350215,15.19801824740512,2,2,1,4,2,1,0,0,1,1,1
75.1121477970706,68.02699708483726,4.035563839120923,133.2709980787635,25.827388672760513,6554.359784406613,0.49327502176864657,86.44029871943977,3,1,1,1,2,1,0,1,1,0,2
20.091538324403757,77.40788242356649,3.918676645832976,162.48907557168246,34.0963636973228,5618.769562415131,0.6963532826887942,66.18603122150056,1,2,2,2,1,1,1,0,0,1,2
43.44844007606968,81.07567004172361,5.834998001670404,64.11966302111757,17.33621328952898,2273.2207107002746,0.5356949362115468,49.81987195616854,2,2,4,2,3,0,0,1,0,1,0
31.151421314493764,47.47178729979745,5.74848293756377,18.126500646212847,34.82743652442106,4276.690858241691,0.6384255724402381,8.9652231235679,2,4,1,1,1,1,1,0,1,1,0
80.34185736748965,50.67579574361831,3.731248624568337,135.15945322894916,38.31322361034448,38.30290500322575,0.4952499373015995,93.84476404104076,1,2,3,1,3,0,0,0,1,0,2
45.37216339398356,74.85582768596655,6.499180159315847,173.9834874047086,13.425513407113964,5183.18722429183,0.6349391164972112,17.4210675071391,1,3,1,2,3,1,0,0,1,0,2
26.182462216376095,39.84381529592011,4.141115766833158,190.2816108656465,37.172703719093434,9750.871697076813,0.4929158616385811,88.12975456140917,2,4,4,1,2,1,1,1,1,0,1
66.5756198097138,57.20497383745608,6.46462381885107,13.138795742302829,20.6504579840874,4819.001671099774,0.601253421899328,31.593582238563677,1,4,2,3,1,1,1,1,1,0,0
72.81217584987702,48.21023454887713,4.514979914960408,76.05912331645064,24.021620063437762,2855.796162386364,0.7846445769017788,31.284462800566814,3,1,1,2,1,1,0,1,1,1,1
45.32756526163195,77.98151172016748,5.640266357817574,102.31639055776832,20.011126227268896,3164.687840614986,0.7095980349176036,5.2072406221269745,1,3,4,4,1,1,0,0,1,1,0
75.16520829374286,72.58710301343835,4.791343260113178,124.87767028593257,39.25733605851876,9657.704438842871,0.48610761831433374,81.11045663053181,2,4,2,4,1,0,1,1,1,0,2
37.62359749001642,86.10951434259727,4.398964487884539,93.66909807915275,13.182753388387276,6704.466652825093,0.5155357657910055,58.56041678395072,2,1,2,2,2,1,1,0,1,0,1
36.69059545859393,60.45054566815989,4.524133524572303,205.21881263272513,22.957555934374863,3860.991888374843,0.6759294771590549,60.24411098614427,2,3,1,3,2,0,1,0,1,0,1
76.09811639073243,78.87391272681016,3.97194530857197,48.15170163517763,31.45410330433527,3149.5206191875945,0.5225595193447832,15.229024706765525,1,3,1,1,3,0,1,1,1,1,0
48.47985672577301,40.83820187647892,4.802581422306014,169.00213348672557,10.893715120978666,97.79380305761865,0.4300491640618037,53.56600617281121,2,2,3,3,2,1,1,0,0,1,0
61.15501710951908,60.640979066830944,4.774259143091871,200.37586280745396,32.67659138703449,4834.022365230042,0.44465437175842465,11.540295931440813,2,4,2,2,1,0,0,0,1,1,0
68.39935316425354,75.91623144701742,4.375662781016765,65.77996695383897,34.034922015254764,3771.787917842435,0.7613344026090821,6.969069673011963,3,4,3,1,3,1,0,1,1,1,0
58.0743488440002,54.71679291673582,6.283555622085009,11.631415794197357,16.308285337055842,5658.88605101759,0.6462210492772718,3.9557506562613143,1,4,4,1,1,1,1,1,1,1,1
24.012810615763883,86.85741951124002,4.768063857874673,76.14220184564822,32.989122133567,4979.485925822639,0.5240136096049801,81.19677423908017,1,2,1,4,3,1,0,0,1,1,1
64.76260313223791,88.40199396913724,5.808872923880813,58.306886804890546,37.25095781239245,931.0715650839007,0.5872567767482944,88.75419077264138,2,4,3,1,1,0,1,0,0,0,0
82.82775034576098,85.9846591839687,6.073215845107258,101.23916052543682,30.739053080056866,9028.293070359647,0.7401717950715713,41.43270140202077,3,4,2,2,2,1,1,0,1,1,2
67.40705226756936,79.67549727271874,5.745102144309488,9.315107474832507,15.823863113379167,5366.075092637743,0.7739288161775205,83.49567750521169,2,1,3,1,3,0,0,1,1,1,0
31.84988099644547,44.39693422341788,3.4751508774369064,222.84186046650686,27.39211344819316,6670.368571253539,0.764630754905221,34.56201689007895,3,1,3,1,3,0,0,0,0,0,2
41.37674394419487,62.01326601321477,3.2007953154609443,57.89864064912669,16.246954258246433,2504.8294674976346,0.7223623370133766,27.967385654644318,2,3,3,3,1,1,0,0,1,0,1
67.33562771954846,63.041432681687674,5.895418119595346,230.30211542621615,33.77987430254851,6038.030788437534,0.5973366352209523,4.006908634826667,2,4,1,4,3,1,0,1,1,1,0
46.79500938356732,81.80580087130603,6.225971673238213,239.23385104292498,14.610524074217405,8629.640464754753,0.5064085506915208,59.08158748955077,3,4,1,2,2,1,0,0,0,1,2
70.6701494333379,38.12967113573069,4.676980836676308,199.06292890415517,19.08037631136264,4677.486753746636,0.5091175570799383,46.355141788532414,1,2,2,2,1,1,1,0,1,0,1
62.39656493485511,76.71095280369981,3.6323482415465365,144.22972679939934,11.02893703909935,4975.660833887258,0.461937072648091,18.29229259620847,1,4,4,3,2,0,0,1,0,0,2
59.618322858282845,63.402555393171234,5.636375184578416,80.54621861781632,32.95319774899393,4327.670817081937,0.5936737993290387,64.81021272610714,1,4,3,3,2,0,1,0,0,1,0
67.9202969241854,57.13884210308013,3.3424619598477068,74.30417882052001,19.603304230177038,8383.529040490159,0.6616919911999497,27.542990363947283,2,4,4,1,2,1,0,1,1,1,1
49.02309389392579,69.84604026887345,4.942556581712537,232.66595259174164,31.719674927070745,2120.448493829744,0.44203902008545537,68.84012907093567,1,4,1,4,3,0,0,1,0,1,0
69.10164042244627,59.512069315032406,5.788123389350078,140.14236940745792,12.472998160569723,7656.523367051831,0.4279197939578999,47.87017205693323,2,3,2,3,2,1,1,1,1,0,0
15.355516908300904,85.06551855810964,3.851581096400735,236.18853211829693,32.08761843881386,7742.51147700671,0.6624811921494427,47.16631827851603,3,4,2,4,1,0,0,1,1,1,2
20.40010618602427,48.37175522892487,5.363577059977247,57.422127060351336,18.415834655662028,8204.690163608535,0.6337278927050837,50.852743177357254,2,3,2,4,1,0,1,1,1,1,0
49.96965243631529,56.3104810019382,5.216377258088351,149.8060974951049,13.961055306699865,7562.335898162132,0.5103713191800252,90.4961880169914,3,4,3,3,1,0,1,0,1,1,1
60.6821410650808,57.3659715997555,4.512652060052431,77.92928022198336,39.443427862873875,1347.472651309074,0.5259220235682274,48.54976402826635,1,3,3,3,2,0,0,0,1,1,0
22.91370774841571,75.44550620239949,5.699909697340125,194.34489693534294,36.598464669680666,2630.3617753893027,0.4898237877075586,46.550566652747975,2,2,3,4,3,1,0,1,1,1,0
35.53440386690627,59.44166075561904,4.647417738600824,182.47479626506174,22.60999928295528,9435.531456494095,0.7610135530554303,87.21611519695065,1,4,2,2,1,1,0,0,0,0,2
15.793281524314128,62.91805831167501,6.412201161738943,105.28432869595045,26.222725056620693,9679.697967699556,0.5020728915096924,85.8470252598263,2,4,1,2,2,0,1,0,0,0,0
77.13258306457685,52.07104167644751,3.671319564606713,167.0115778484364,14.937344341405085,7536.8051554299045,0.7872448945624466,77.95528687952617,3,4,2,4,3,0,1,1,0,0,2
26.403185813417583,78.74481945743403,6.016205920671908,219.44170623995603,17.958552672581572,9039.530651898893,0.528265101894573,55.23380134555028,3,2,4,1,1,0,0,0,1,0,2
15.02810808177379,78.35347015181125,3.4615237002287653,45.95750757794867,21.587091858972688,4848.587397161036,0.5419980463255768,32.071216498429386,2,4,3,2,2,1,0,1,0,1,1
84.48184030071621,69.54208086594008,3.3665033830464086,25.095087541041963,36.43012254444123,5274.959445582615,0.7299348637582961,85.6612336224926,1,3,4,1,1,1,1,1,0,0,2
26.249934443369,88.69592781176844,3.7231167722904512,116.99228051135375,20.923631705245164,6393.864214540979,0.45161456355577,43.03164280423909,1,1,1,4,2,0,0,0,1,1,1
25.602033568029015,56.51094206866396,5.743283503508772,63.36308305725432,10.161956265510323,6685.049011509828,0.7890506417730211,60.68265635885829,2,1,4,4,1,1,1,0,1,0,2
29.54906049937543,78.80441361388078,5.651343212336778,158.7818558302237,17.090097708062537,978.5700271645004,0.6304637319303865,55.36778335394333,3,1,3,1,1,1,0,1,1,0,1
28.653830556545433,87.6341121794061,3.670759359861435,122.17963885595307,34.89087053251192,3498.033545115794,0.5699314132707602,12.818511029909786,3,1,2,2,1,0,1,0,0,0,1
15.946209018980404,39.730243628231285,6.450218727855786,18.23844151579963,30.363646667807348,1760.8263303171623,0.6866874343070568,70.59904029619935,3,4,4,1,3,0,1,0,1,1,2
74.89505649014626,60.88017144310965,3.5488119928016926,166.57736004743626,25.57489118723621,2980.575717948095,0.569015752089542,29.833774358749878,1,3,4,3,2,1,0,0,0,0,0
50.12881697889469,76.67667164821927,5.976421072719959,139.14394978422555,28.568054882903013,2828.8590978636516,0.7579476802822079,2.4206044422529827,2,4,3,4,3,0,1,1,1,0,0
66.72498072916684,78.75675834529031,3.6243126090885083,4.411437546058092,30.689155589767182,3013.917957663592,0.6503935655671815,15.05445880622247,2,2,2,1,3,1,0,1,0,1,1
19.982616542266037,35.37121180781054,4.631468305543607,85.39035067703833,25.484044140234936,3048.3816925626693,0.6751640365821298,86.39548220095105,3,1,1,4,2,1,1,0,0,1,2
44.1042360692756,58.1506497655663,4.413438076820893,24.148794533421622,19.288954300085372,6637.343606939385,0.6663137605875484,28.622430723999436,3,4,1,2,3,0,1,0,0,0,1
30.927371385552433,46.77608595870791,3.6204466365949157,153.42309196352707,12.254288595327598,1342.0242632635027,0.6579026906360372,33.96606204814427,3,3,1,1,3,1,0,0,0,0,0
45.60036735315242,46.07241496904645,5.19321649254035,209.12006216166782,39.9671409928923,6077.627687434245,0.5618823497316681,22.52071002162016,3,2,1,2,2,0,0,0,1,1,2
41.847415870378384,80.19721262205948,5.3476014587947756,147.40052407653425,20.024290671515864,8179.041768324394,0.41534554454228045,87.07971723381132,1,4,2,1,1,1,1,1,1,0,1
46.2717667717975,50.577991182004695,3.6562103665923886,105.47168984602611,24.889683138531367,4036.466944934778,0.6714640375307588,42.0896528759226,1,4,3,1,3,1,0,1,0,0,0
34.01952631978651,42.76361796781639,5.1918330992720785,120.86878511366433,36.012399914752706,9526.728664990756,0.5619439558472578,50.635055328081236,1,1,1,1,2,1,1,1,0,1,1
76.86133721819708,63.68867662420061,3.8135810148854694,53.84860216763664,24.81547587124301,9616.020255748788,0.7078568655534618,48.83096428258451,3,4,2,4,1,1,0,0,1,0,2
61.04521460253303,87.54673751977764,6.2725979586764495,189.4510381448585,31.701840665647854,2740.4158970427584,0.7383861024394134,42.750570371336615,3,1,3,1,3,1,0,0,1,1,2
70.2328422941433,51.05853743556548,4.535357347440216,94.48365263774707,15.756195532135045,612.1665814357202,0.6363664371308908,98.92166834205861,2,1,2,1,1,1,1,1,1,0,1
55.087797109968264,60.03485336689792,6.023443350449359,127.36684554324513,17.6569730303285,6756.440638648885,0.6170301810142321,23.304462826687246,2,4,4,2,3,0,1,0,0,0,1
77.58696752743114,85.19225604783256,3.382016748985892,196.9539744850749,11.130921712680118,3671.6962569502266,0.6169199902484317,14.810079862712744,2,4,4,4,2,1,0,1,0,0,1
64.38476563542366,70.30675621529195,4.501325782957192,0.3082621264323393,13.604777762068657,5345.545447560391,0.6700519543377679,41.74482838964625,2,1,3,1,1,1,1,0,0,0,2
77.63333909087464,37.05343494725619,6.467734364229743,50.25761134798407,10.35339628859926,9974.229390535542,0.5124295541780453,66.80194525125599,2,2,1,3,1,0,1,0,0,0,2
58.73567791031077,50.187021109050605,3.8969872533402405,75.16369216887243,15.365232055233982,9019.161078378827,0.5588747545268515,24.527930497436735,1,4,4,1,1,1,0,0,0,1,0
21.458830319393392,73.77101571438732,4.346049298303827,163.45202681530685,21.186295276065337,1455.6750983323575,0.5624439922010231,11.267352663479002,3,4,1,1,2,1,0,0,1,0,1
22.316952151298594,37.72483217254278,5.038122460833325,214.55344042186303,39.23048369572092,462.61917339999957,0.5423096336802641,21.289425465999344,2,4,1,3,2,1,0,0,1,1,0
16.403689684880597,83.4281744390334,5.07862856373673,194.85818759037713,34.238140900428505,1898.5266027096914,0.44406884810145325,72.12872689738266,1,3,2,3,3,1,0,0,0,0,1
61.985508944242234,31.886757303536854,5.597439262913495,200.5879370051043,22.45490759812312,7648.788300884687,0.4698443667929048,32.22603938194847,3,2,4,4,2,1,0,0,0,0,2
80.06539937577041,40.34678333843155,5.112787112066,133.3260163350527,32.188650539589844,4992.429075247747,0.5089142642832537,16.939649963157855,2,4,1,1,2,1,0,0,0,0,1
80.51959253012444,70.68735009219878,4.567618381141221,165.48821013729963,20.319389089491104,2772.5841634918615,0.798673311173872,75.07902311797878,3,3,2,4,3,1,0,0,1,1,2
16.10974817614969,35.519070640247996,4.27807377435477,104.92129189444253,18.384083236889456,5818.652665047078,0.4221399156872381,14.457971023958471,2,2,2,1,1,0,0,1,1,0,2
22.67453977746305,64.02196701007365,6.2635080476185525,13.148891501651718,22.646627446541025,7075.354377454437,0.5850751326751309,80.64959461052452,2,4,3,4,1,1,1,1,0,1,1
51.151103933197504,73.61867517170586,5.113452986327598,39.00375474170768,30.225928685947892,1334.6887928212848,0.7223430821336249,98.97365977122709,2,1,2,1,1,1,1,0,1,0,2
72.0748236698893,83.35912559569917,4.914012361435443,135.60780599422796,30.090519173898176,9613.824701437152,0.6410679843778021,55.947525945634624,3,4,4,1,3,0,1,0,0,0,1
34.77786045637105,52.68149696606412,3.5397222775109447,172.56547690406424,25.116663903738207,7087.656323456546,0.4995774099187491,32.443822863506625,2,3,3,2,3,0,0,1,0,0,1
46.885118665345416,31.849477121962217,6.101374314031762,3.1224512222094525,38.34250240630635,4892.162486880907,0.5367737974298907,92.421843484266,1,1,1,3,3,0,1,0,1,1,1
65.89918378173493,30.043011522394785,6.291616319300351,39.486089374274975,17.007413026670775,2634.7344569384823,0.41512805462081415,12.305212359032492,1,2,1,3,1,0,0,1,1,1,1
74.10816402333725,44.35339281995148,4.570205397058292,147.6219089687972,24.435644544253076,4595.022665703174,0.5450038925288495,58.66463277749251,2,1,3,1,3,0,0,1,1,0,1
65.0686957756471,63.40393846555307,6.020644041353529,223.09994270341656,15.52659697889078,4368.600365571266,0.5569528403730886,40.521512329927866,2,3,4,2,2,0,0,0,0,0,1
63.43047357125911,52.9841621835904,6.068026926791604,136.39659625870212,23.185233413426552,672.4063405203661,0.585875787378066,82.07358408157303,3,2,4,2,3,0,1,0,1,1,2
70.31819327591856,47.74517007721977,4.835657938914716,101.0685370641796,22.315683530542834,2313.487132001505,0.45454844201178335,19.668855823121312,2,3,4,2,1,1,1,0,1,1,0
28.56019355434085,50.74971421857563,4.3808758235170595,2.0283590549905295,35.17623859118377,319.9446014432472,0.7760719338916966,89.20743510936207,2,3,2,1,2,1,1,1,1,0,1
67.2669675350646,35.62931234372659,4.891526880337285,135.4067500316989,24.824728106554133,7318.732530627201,0.553516502362739,94.49670636400761,1,4,2,4,1,0,0,0,0,1,1
48.81082988838651,83.7902550575397,6.442844160784032,95.786244137935,22.463170487789824,4079.6260220572644,0.5298216438923705,78.16870977663974,3,1,3,4,1,0,0,1,1,0,2
21.13029013913223,78.34052274256226,5.408306052257172,175.78595019130782,22.966395627550703,6797.257960017582,0.6436115778827664,76.89801952286295,2,3,1,3,1,1,1,0,0,1,1
17.628662404203194,48.96028337198363,4.236562402994924,152.03138861658542,13.174010782724197,6285.440308788611,0.4380160962606478,9.4953647418331,1,3,1,4,3,1,0,0,0,0,1
84.87557154263354,83.33055070431192,3.35947054922281,135.18140251816402,29.43466914473307,2095.3462395012566,0.45804222935858013,90.43811346655234,1,2,4,2,2,0,0,0,1,1,2
20.528641955636218,71.59784811308953,5.789587270091882,198.3488765891952,37.41295009911396,8799.295636383737,0.799896508903237,24.406401096725126,2,3,4,1,3,1,1,0,1,0,1
